,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
318,Noise Inc.,107453,Mixed or average reviews,22,"Action, Fighting, Fighting, 3D, 3D",2 Players 2 Players Online,Nintendo,https://www.metacritic.com/company/nintendo,E10+,Generally favorable reviews,30
319,EA Chicago,107169,Mixed or average reviews,48,"Action, Fighting, Fighting, 3D, 3D",2 Players 2 Players Online,EA Games,https://www.metacritic.com/company/ea-games,M,Mixed or average reviews,111
320,EA Chicago,107170,Mixed or average reviews,38,"Action, Fighting, Fighting, 3D, 3D",2 Players 2 Players Online,EA Games,https://www.metacritic.com/company/ea-games,M,Generally unfavorable reviews,51
321,Namco Bandai Games,109396,Generally favorable reviews,20,"Action, Fighting, Fighting, 3D, 3D",,"Namco Bandai Games America, Namco Bandai Games",https://www.metacritic.com/company/namco-bandai-games-america,T,Mixed or average reviews,55
322,Sega AM2,108220,Generally favorable reviews,47,"Action, Fighting, Fighting, 3D, 3D",No Online Multiplayer,Sega,https://www.metacritic.com/company/sega,T,Mixed or average reviews,83
323,Mechanic Arms,162943,Generally unfavorable reviews,4,"Action, Fighting, 3D",,Namco Bandai Games America,https://www.metacritic.com/company/namco-bandai-games-america,T,Mixed or average reviews,6
324,Arc System Works,193567,Generally favorable reviews,4,"Action, Fighting, Fighting, 2D, 2D",Up to 6 Players,Aksys Games,https://www.metacritic.com/company/aksys-games,T,Generally favorable reviews,16
325,Arc System Works,193568,Mixed or average reviews,6,"Action, Fighting, Fighting, 2D, 2D",Up to 6 Players,Aksys Games,https://www.metacritic.com/company/aksys-games,T,Generally favorable reviews,27
326,Yuke's,181814,Generally favorable reviews,30,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",2 Players,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,114
327,Yuke's,181815,Generally favorable reviews,60,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",2 Players,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,100
328,Arika,182371,Mixed or average reviews,42,"Action, Fighting, Fighting, 3D, 3D",,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Mixed or average reviews,52
329,Project Soul,179858,Generally favorable reviews,53,"Action, Fighting, Fighting, 3D, 3D",2 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Mixed or average reviews,200
330,Project Soul,179859,Generally favorable reviews,56,"Action, Fighting, Fighting, 3D, 3D",2 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Mixed or average reviews,141
331,Mobot Studios LLC,201290,Generally favorable reviews,15,"Action, Adventure, General, Platformer, Fighting, Platformer, 2D, 2D, 2D",,Crescent Moon Games,https://www.metacritic.com/company/crescent-moon-games,,Mixed or average reviews,5
332,Namco Bandai Games,200914,Mixed or average reviews,18,"Action, Fighting, Fighting, 3D, 3D",,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,,Generally favorable reviews,10
333,NetherRealm Studios,197439,Mixed or average reviews,24,"Action, Action Adventure, Fantasy, Fighting, Fighting, 3D, 3D",,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,,Mixed or average reviews,21
334,Chair Entertainment,192053,Generally favorable reviews,37,"Action, Role-Playing, Action RPG, Fighting, Fighting, 3D, 3D",,Epic Games,https://www.metacritic.com/company/epic-games,,Generally favorable reviews,116
335,Yuke's,181791,Mixed or average reviews,28,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 12 Players,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,94
336,Yuke's,181792,Mixed or average reviews,52,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 12 Players,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,106
337,Yuke's,181795,Mixed or average reviews,6,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,15
338,SNK Playmore,182379,Generally favorable reviews,26,"Action, Fighting, Fighting, 2D, 2D",2 Players,Atlus,https://www.metacritic.com/company/atlus,T,Generally favorable reviews,98
339,SNK Playmore,182380,Generally favorable reviews,31,"Action, Fighting, Fighting, 2D, 2D",2 Players,Atlus,https://www.metacritic.com/company/atlus,T,Generally favorable reviews,63
340,Namco Bandai Games,182381,Mixed or average reviews,51,"Action, Fighting, Fighting, 3D, 3D",No Online Multiplayer,"Namco Bandai Games America, Namco Bandai Games",https://www.metacritic.com/company/namco-bandai-games-america,T,Mixed or average reviews,39
341,THQ,182413,Mixed or average reviews,12,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,13
342,Capcom,185496,Generally favorable reviews,36,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,147
343,Capcom,185497,Generally favorable reviews,44,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,99
344,Spike,179973,Mixed or average reviews,26,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Mixed or average reviews,108
345,Spike,179974,Mixed or average reviews,24,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Mixed or average reviews,68
346,Racjin,179874,Mixed or average reviews,16,"Action, Fighting, Beat-'Em-Up, Fighting, 3D, 3D",2 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Mixed or average reviews,52
347,Ubisoft,177371,Mixed or average reviews,13,"Action, Fighting, Fighting, 3D, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E10+,Mixed or average reviews,11
348,Yuke's,192763,Generally unfavorable reviews,5,"Action, Fighting, Fighting, 3D, 3D",,Yuke's,https://www.metacritic.com/company/yukes,E10+,Mixed or average reviews,12
349,Yuke's,192218,Generally unfavorable reviews,7,"Action, Fighting, Fighting, 3D, 3D",,Yuke's,https://www.metacritic.com/company/yukes,E10+,Mixed or average reviews,29
350,Panic Button,181813,Generally unfavorable reviews,4,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",No Online Multiplayer,"Majesco Games, Majesco",https://www.metacritic.com/company/majesco-games,T,Generally unfavorable reviews,21
351,Kung Fu Factory,167094,Generally unfavorable reviews,17,"Action, Sports, Fighting, Fighting, Individual, 3D, 3D, Combat, Boxing / Martial Arts",2 Players,505 Games,https://www.metacritic.com/company/505-games,M,Mixed or average reviews,5
352,Kung Fu Factory,167095,Generally unfavorable reviews,17,"Action, Sports, Fighting, Fighting, Individual, 3D, 3D, Combat, Boxing / Martial Arts",2 Players,505 Games,https://www.metacritic.com/company/505-games,M,Mixed or average reviews,12
353,"Other Ocean Interactive, NetherRealm Studios",180035,Mixed or average reviews,19,"Action, Miscellaneous, Fighting, Compilation, 2D",,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,M,Mixed or average reviews,29
354,"Other Ocean Interactive, NetherRealm Studios",180033,Mixed or average reviews,15,"Action, Miscellaneous, Fighting, Compilation, 2D",,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,M,Mixed or average reviews,35
355,Iron Galaxy Studios,163429,Generally favorable reviews,41,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,59
356,Iron Galaxy Studios,179775,Generally favorable reviews,27,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,80
357,Arika,188430,Generally unfavorable reviews,7,"Action, Fighting, Fighting, 2D, 2D",No Online Multiplayer,Nintendo,https://www.metacritic.com/company/nintendo,E10+,Generally unfavorable reviews,29
358,AGO Games,185540,Generally unfavorable reviews,11,"Action, Fighting, Beat-'Em-Up, 2D, 2D",,AGO Games,https://www.metacritic.com/company/ago-games,,Generally unfavorable reviews,8
359,"Capcom, QLOC",179236,Generally favorable reviews,11,"Action, Fighting, Fighting, 3D, 2D, 3D",2 Players,Capcom,https://www.metacritic.com/company/capcom,T,Generally favorable reviews,162
360,SNK Playmore,184924,Generally favorable reviews,10,"Action, Fighting, 2D",,SNK Playmore,https://www.metacritic.com/company/snk-playmore,,No user score yet,
361,"Pipeworks Software, Inc.",184816,Mixed or average reviews,9,"Action, Fighting, Fighting, 3D, 3D",,"Spike Games, 345 Games",https://www.metacritic.com/company/spike-games,M,Mixed or average reviews,19
362,Capcom,177388,Generally favorable reviews,32,"Action, Fighting, Fighting, 3D, 2D, 2D, 3D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,53
363,Capcom,177387,Generally favorable reviews,24,"Action, Fighting, Fighting, 3D, 2D, 2D, 3D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,63
364,"Papaya Studios, Papaya Studio",171653,Mixed or average reviews,16,"Action, Fighting, Fighting, 3D, 2D, 3D",,Crave,https://www.metacritic.com/company/crave,E10+,Mixed or average reviews,29
365,Arc System Works,176556,Mixed or average reviews,14,"Action, Fighting, Fighting, 2D, 2D",No Online Multiplayer,Aksys Games,https://www.metacritic.com/company/aksys-games,T,Mixed or average reviews,23
366,Arc System Works,177538,Generally favorable reviews,8,"Action, Fighting, Fighting, 2D, 2D",Up to 4 Players,Aksys Games,https://www.metacritic.com/company/aksys-games,T,Mixed or average reviews,14
367,Team Ninja,172477,Generally favorable reviews,62,"Action, Fighting, Fighting, 3D, 3D",2 Players 2 Players Online,"Koei, Tecmo Koei Games",https://www.metacritic.com/company/koei,T,Generally favorable reviews,137
368,NetherRealm Studios,142854,Generally favorable reviews,60,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,M,Generally favorable reviews,625
369,NetherRealm Studios,142855,Generally favorable reviews,66,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,M,Generally favorable reviews,443
370,Examu,173001,Mixed or average reviews,10,"Action, Fighting, Fighting, 2D, 2D",Up to 6 Players,Aksys Games,https://www.metacritic.com/company/aksys-games,T,Mixed or average reviews,19
371,THQ,143187,Generally favorable reviews,51,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 4 Players,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,44
372,THQ,143188,Generally favorable reviews,64,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 4 Players,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,52
373,THQ,143191,Mixed or average reviews,11,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,12
374,THQ,143190,Mixed or average reviews,4,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,35
375,Capcom,172470,Generally favorable reviews,69,"Action, Fighting, Fighting, 3D, 2D, 3D",2 Players,Capcom,https://www.metacritic.com/company/capcom,T,Generally favorable reviews,238
376,Square Enix,167222,Generally favorable reviews,52,"Action, Fighting, Fighting, 3D, 3D",10 Players Online No Online Multiplayer,Square Enix,https://www.metacritic.com/company/square-enix,T,Generally favorable reviews,291
377,Rockin' Android,171865,Mixed or average reviews,10,"Action, Fighting, Fighting, 3D, 2D, 2D",,Sony Online Entertainment,https://www.metacritic.com/company/sony-online-entertainment,E10+,Mixed or average reviews,13
378,Capcom,143034,Generally favorable reviews,56,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,161
379,Capcom,143035,Generally favorable reviews,77,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,178
380,Electronic Arts,168867,Mixed or average reviews,10,"Action, General, Fighting, Fighting, 2D, 2D",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,,Mixed or average reviews,13
381,Chair Entertainment,155098,Generally favorable reviews,32,"Action, Role-Playing, Action RPG, Fighting, Fighting, 3D, 3D",,Epic Games,https://www.metacritic.com/company/epic-games,,Generally favorable reviews,89
382,Virtual Air Guitar Company,143129,Mixed or average reviews,30,"Action, Fighting, Fighting, 3D, 3D",,Virtual Air Guitar Company,https://www.metacritic.com/company/virtual-air-guitar-company,T,Mixed or average reviews,11
383,"Eighting, Takara Tomy",154865,Generally unfavorable reviews,14,"Action, General, Fighting, General, 3D",,Tomy Corporation,https://www.metacritic.com/company/tomy-corporation,E10+,Generally unfavorable reviews,17
384,Coldwood Interactive,151332,Generally unfavorable reviews,39,"Action, Fighting, Fighting, 3D, 3D",,SCEA,https://www.metacritic.com/company/scea,T,Generally favorable reviews,75
385,Ubisoft,154745,Generally unfavorable reviews,38,"Action, Fighting, Fighting, 3D, 3D",No Online Multiplayer,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Generally unfavorable reviews,26
386,Spike,150593,Mixed or average reviews,27,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Generally favorable reviews,96
387,Spike,150594,Mixed or average reviews,33,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Mixed or average reviews,52
388,Koto,173689,Generally unfavorable reviews,4,"Action, Fighting, Fighting, 2D, 2D",,Square Enix,https://www.metacritic.com/company/square-enix,,No user score yet,
389,Yuke's,143138,Generally favorable reviews,49,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 12 Players,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,62
390,Yuke's,143139,Mixed or average reviews,42,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 12 Players,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,70
391,Yuke's,143141,Mixed or average reviews,7,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,8
392,Spike,149780,Mixed or average reviews,22,"Action, Fighting, Fighting, 3D, 3D",No Online Multiplayer,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Generally favorable reviews,36
393,CyberConnect2,145772,Mixed or average reviews,31,"Action, Fighting, Fighting, 3D, 3D",2 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Generally favorable reviews,53
394,CyberConnect2,145773,Generally favorable reviews,34,"Action, Fighting, Fighting, 3D, 3D",2 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Generally favorable reviews,190
395,EA Tiburon,115101,Generally favorable reviews,63,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Wrestling, Combat, Boxing / Martial Arts",Up to 10 Players,EA Sports,https://www.metacritic.com/company/ea-sports,T,Generally favorable reviews,52
396,EA Tiburon,115102,Generally favorable reviews,47,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Wrestling, Combat, Boxing / Martial Arts",Up to 10 Players,EA Sports,https://www.metacritic.com/company/ea-sports,T,Mixed or average reviews,50
397,Immersion Software & Graphics,143012,Generally unfavorable reviews,11,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 4 Players,Konami,https://www.metacritic.com/company/konami,T,Mixed or average reviews,17
398,Immersion Software & Graphics,143017,Mixed or average reviews,6,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,Konami,https://www.metacritic.com/company/konami,T,Generally favorable reviews,15
399,Yuke's,131086,Mixed or average reviews,27,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",2 Players,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,14
400,Arc System Works,152367,Generally favorable reviews,29,"Action, Fighting, Fighting, 2D, 2D",2 Players Up to 6 Players,Aksys Games,https://www.metacritic.com/company/aksys-games,T,Generally favorable reviews,70
401,Arc System Works,152676,Generally favorable reviews,32,"Action, Fighting, Fighting, 2D, 2D",Up to 6 Players,Aksys Games,https://www.metacritic.com/company/aksys-games,T,Generally favorable reviews,27
402,"Pipeworks Software, Inc.",150237,Mixed or average reviews,21,"Action, Fighting, Fighting, 3D, 3D",,"Pipeworks Software, Inc.",https://www.metacritic.com/company/pipeworks-software-inc,M,Generally favorable reviews,81
403,Nabi Studios,152366,Mixed or average reviews,7,"Action, Fighting, Fighting, 3D, 3D",,Nabi Studios,https://www.metacritic.com/company/nabi-studios,T,Generally favorable reviews,12
404,Monad,155023,Generally favorable reviews,4,"Action, General, Fighting, 2D",,Monad,https://www.metacritic.com/company/monad,,No user score yet,
405,High Voltage Software,135427,Generally unfavorable reviews,38,"Action, Fighting, Fighting, 3D, 3D",,Sega Europe,https://www.metacritic.com/company/sega-europe,T,Mixed or average reviews,12
406,Point of View,145752,Mixed or average reviews,6,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,SouthPeak Games,https://www.metacritic.com/company/southpeak-games,T,Mixed or average reviews,4
407,SNK Playmore,142822,Mixed or average reviews,5,"Action, Fighting, Fighting, 2D, 2D",,SNK Playmore,https://www.metacritic.com/company/snk-playmore,T,Generally favorable reviews,10
408,Yuke's,131073,Generally favorable reviews,54,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",2 Players,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,54
409,Yuke's,131074,Generally favorable reviews,70,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",2 Players,THQ,https://www.metacritic.com/company/thq,T,Mixed or average reviews,84
410,CyberConnect2,115536,Mixed or average reviews,22,"Action, Fighting, Fighting, 3D, 3D",No Online Multiplayer,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Mixed or average reviews,34
411,Frozen Codebase,146179,Generally unfavorable reviews,9,"Action, Adventure, Fighting, General, Fighting, 3D, 3D",,WHA Entertainment,https://www.metacritic.com/company/wha-entertainment,M,Generally unfavorable reviews,20
412,Capcom,126976,Universal acclaim,58,"Action, Fighting, Fighting, 3D, 2D, 3D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Generally favorable reviews,228
413,Capcom,126975,Universal acclaim,55,"Action, Fighting, Fighting, 3D, 2D, 3D",Up to 8 Players,Capcom,https://www.metacritic.com/company/capcom,T,Generally favorable reviews,138
414,K2 LLC,115192,Generally unfavorable reviews,33,"Action, Fighting, Fighting, 3D, 2D, 3D",2 Players,XSEED Games,https://www.metacritic.com/company/xseed-games,M,Mixed or average reviews,17
415,Arc System Works,129172,Generally favorable reviews,14,"Action, Fighting, Fighting, 2D, 2D",Up to 4 Players,Aksys Games,https://www.metacritic.com/company/aksys-games,T,Mixed or average reviews,21
416,Capcom,145832,Generally favorable reviews,13,"Action, Fighting, Fighting, 3D, 2D, 3D",2 Players Online,Capcom,https://www.metacritic.com/company/capcom,,Mixed or average reviews,12
417,Eighting,113187,Generally favorable reviews,62,"Action, Fighting, Fighting, 2D, 2D",,Capcom,https://www.metacritic.com/company/capcom,T,Generally favorable reviews,106
418,Arc System Works,111828,Mixed or average reviews,9,"Action, Fighting, Fighting, 2D, 2D",2 Players,Aksys Games,https://www.metacritic.com/company/aksys-games,T,Mixed or average reviews,10
419,"Namco Bandai Games America, Namco Bandai Games",114714,Generally favorable reviews,39,"Action, Fighting, Fighting, 3D, 3D",2 Players,"Namco Bandai Games America, Namco Bandai Games",https://www.metacritic.com/company/namco-bandai-games-america,T,Generally favorable reviews,132
420,"Eighting, 8ing/Raizing",114531,Mixed or average reviews,23,"Action, Fighting, Fighting, 3D, 3D",,Tomy Corporation,https://www.metacritic.com/company/tomy-corporation,T,Generally favorable reviews,31
421,Spike,114932,Mixed or average reviews,26,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,"Namco Bandai Games America, Namco Bandai Games",https://www.metacritic.com/company/namco-bandai-games-america,T,Mixed or average reviews,76
422,Spike,114940,Mixed or average reviews,29,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,"Namco Bandai Games America, Namco Bandai Games",https://www.metacritic.com/company/namco-bandai-games-america,T,Mixed or average reviews,41
423,Namco Bandai Games,106679,Generally favorable reviews,63,"Action, Fighting, Fighting, 3D, 3D",2 Players,"Namco Bandai Games America, Namco Bandai Games",https://www.metacritic.com/company/namco-bandai-games-america,T,Generally favorable reviews,289
424,,239077,No score yet,0,"Action, Fighting, 2D",,"Nyu Media, Ltd.",https://www.metacritic.com/company/nyu-media-ltd,,No user score yet,
425,Bandai Namco Games,182652,Universal acclaim,77,"Action, Fighting, Fighting, 3D, 2D, 2D, 3D",Up to 4 Players Up to 8 Players,Nintendo,https://www.metacritic.com/company/nintendo,E10+,Generally favorable reviews,2118
426,Bandai Namco Games,182392,Generally favorable reviews,76,"Fighting, 3D, 2D, Action, Fighting, 2D, 3D",Up to 4 Players,Nintendo,https://www.metacritic.com/company/nintendo,E10+,Generally favorable reviews,912
427,Capcom,248681,Generally favorable reviews,4,"Fighting, 3D, Action, Fighting, 2D, 3D",,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,112
428,Interabang Entertainment,215708,Generally unfavorable reviews,4,"Fighting, 2D, Action, Beat-'Em-Up, Fighting, 2D",,Adult Swim,https://www.metacritic.com/company/adult-swim,,Mixed or average reviews,4
429,Capcom,248679,Generally favorable reviews,28,"Fighting, 3D, Action, Fighting, 2D, 3D",,Capcom,https://www.metacritic.com/company/capcom,T,Generally favorable reviews,106
430,Capcom,248680,Generally favorable reviews,29,"Fighting, 3D, Action, Fighting, 2D, 3D",,Capcom,https://www.metacritic.com/company/capcom,T,Mixed or average reviews,92
431,CyberConnect2,215565,Mixed or average reviews,53,"Fighting, 3D, Action, Fighting, 3D",2 Players,"Namco Bandai Games America, Namco Bandai Games",https://www.metacritic.com/company/namco-bandai-games-america,T,Generally favorable reviews,96
432,Arc System Works,245885,Generally favorable reviews,16,"Fighting, 2D, Action, Fighting, 2D",Up to 8 Players,Aksys Games,https://www.metacritic.com/company/aksys-games,T,Generally favorable reviews,74
433,Artdink,246849,Mixed or average reviews,17,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Mixed or average reviews,56
434,Artdink,246850,Mixed or average reviews,32,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Mixed or average reviews,115
435,Artdink,246851,Mixed or average reviews,7,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Mixed or average reviews,63
436,Dimps Corporation,248988,Mixed or average reviews,32,"Action, Fighting, Fighting, 3D, 3D",Up to 4 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,,Mixed or average reviews,54
437,Double Helix Games,245749,Mixed or average reviews,51,"Action, Fighting, Fighting, 3D, 2D, 3D",2 Players,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,T,Mixed or average reviews,653
438,Project Soul,249308,Generally favorable reviews,16,"Fighting, 3D, Action, Fighting, 3D",,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Generally favorable reviews,23
439,Examu,255392,Generally favorable reviews,13,"Action, Fighting, Fighting, 2D, 2D",2 Players,Atlus,https://www.metacritic.com/company/atlus,T,Generally favorable reviews,24
440,Project Soul,249309,Mixed or average reviews,6,"Action, Fighting, Fighting, 3D, 3D",2 Players,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Generally favorable reviews,21
441,SNK Corporation,261383,Mixed or average reviews,4,"Action, Fighting, Fighting, 2D, 2D",,SNK Playmore,https://www.metacritic.com/company/snk-playmore,,Generally favorable reviews,4
442,NetherRealm Studios,260632,Generally favorable reviews,4,"Action, Fighting, Fighting, 2D, 2D",,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,T,Generally favorable reviews,275
443,NetherRealm Studios,258697,Generally favorable reviews,22,"Action, Fighting, Fighting, 2D, 2D",Up to 8 Players,Warner Bros. Interactive Entertainment,https://www.metacritic.com/company/warner-bros-interactive-entertainment,T,Mixed or average reviews,667
444,Yuke's,234303,Generally favorable reviews,43,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 6 Players,2K Games,https://www.metacritic.com/company/2k-games,T,Generally favorable reviews,124
445,Yuke's,234304,Mixed or average reviews,22,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",Up to 6 Players,2K Games,https://www.metacritic.com/company/2k-games,T,Generally favorable reviews,152
446,CyberConnect2,248995,Generally favorable reviews,7,"Action, Fighting, Fighting, 3D, 3D",Online Multiplayer,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,T,Generally favorable reviews,286
447,CyberConnect2,248570,Mixed or average reviews,4,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,"Namco Bandai Games America, Namco Bandai Games",https://www.metacritic.com/company/namco-bandai-games-america,T,Generally favorable reviews,29
448,"CyberConnect2, Namco Bandai Games",248571,Mixed or average reviews,16,"Action, Fighting, Fighting, 3D, 3D",Up to 8 Players,"Namco Bandai Games America, Namco Bandai Games",https://www.metacritic.com/company/namco-bandai-games-america,T,Generally favorable reviews,60
449,"MicroProse, Kung Fu Factory",255176,Generally unfavorable reviews,9,"Action, Fighting, Fighting, 3D, 3D",,"Majesco Games, Majesco",https://www.metacritic.com/company/majesco-games,M,Mixed or average reviews,19
450,"MicroProse, Kung Fu Factory",256966,Generally unfavorable reviews,11,"Action, Fighting, Fighting, 3D, 3D",2 Players,"Majesco Games, Majesco",https://www.metacritic.com/company/majesco-games,M,Generally unfavorable reviews,14
451,SNK Playmore,251962,Generally favorable reviews,6,"Action, Fighting, Fighting, 2D, 2D",,SNK Playmore,https://www.metacritic.com/company/snk-playmore,,Generally favorable reviews,82
452,FK Digital,254303,Mixed or average reviews,4,"Action, Fighting, Fighting, 2D, 2D",,Arc System Works,https://www.metacritic.com/company/arc-system-works,T,Generally unfavorable reviews,9
453,Team Ninja,244387,Generally favorable reviews,10,"Action, Fighting, Fighting, 3D, 3D",Up to 16 Players,"Tecmo Koei America Corp., Tecmo Koei Games",https://www.metacritic.com/company/tecmo-koei-america-corp,M,Mixed or average reviews,35
454,Team Ninja,245966,Generally favorable reviews,25,"Action, Fighting, Fighting, 3D, 3D",Up to 16 Players,"Tecmo Koei America Corp., Tecmo Koei Games",https://www.metacritic.com/company/tecmo-koei-america-corp,M,Generally favorable reviews,74
455,Lab Zero Games,210209,Generally favorable reviews,6,"Action, Fighting, Fighting, 2D, 2D",,Marvelous AQL,https://www.metacritic.com/company/marvelous-aql,T,Generally favorable reviews,179
456,Iron Galaxy Studios,232232,Mixed or average reviews,18,"Action, Fighting, Fighting, 2D, 2D",2 Players,Iron Galaxy Studios,https://www.metacritic.com/company/iron-galaxy-studios,T,Mixed or average reviews,49
457,Iron Galaxy Studios,232233,Mixed or average reviews,6,"Action, Fighting, Fighting, 2D, 2D",2 Players,Iron Galaxy Studios,https://www.metacritic.com/company/iron-galaxy-studios,T,Mixed or average reviews,22
