,id,publisher,publisher_url,rating,developer,multigenre,player,metascore_how,metascore_review,userscore_how,userscore_review
772,200018,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,M,Saber Interactive,"Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade",16 Players Online,Mixed or average reviews,6,Mixed or average reviews,130.0
773,216758,Telltale Games,https://www.metacritic.com/company/telltale-games,,Telltale Games,"General, Adventure, 3D, Point-and-Click, Modern, Third-Person",,Generally favorable reviews,10,Generally favorable reviews,39.0
774,217524,Team17,https://www.metacritic.com/company/team17,,Team17,"Action, Shooter, General, Shooter, Third-Person, Shoot-'Em-Up, Sci-Fi, Arcade, Top-Down",,Generally favorable reviews,8,Mixed or average reviews,11.0
775,131104,2K Games,https://www.metacritic.com/company/2k-games,M,Yager,"Action, Shooter, Shooter, Third-Person, Tactical, Modern, Modern",Up to 8 Players,Generally favorable reviews,27,Generally favorable reviews,454.0
776,131105,2K Games,https://www.metacritic.com/company/2k-games,M,Yager,"Action, Shooter, Shooter, Third-Person, Tactical, Modern, Modern",,Generally favorable reviews,59,Generally favorable reviews,389.0
777,135864,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Ubisoft Paris,"Action, Shooter, Shooter, Third-Person, Tactical, Modern, Modern",,Mixed or average reviews,13,Mixed or average reviews,409.0
778,131103,2K Games,https://www.metacritic.com/company/2k-games,M,Yager,"Action, Shooter, Shooter, Third-Person, Tactical, Modern, Modern",,Generally favorable reviews,16,Generally favorable reviews,1803.0
779,128310,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,M,Saber Interactive,"Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade",16 Players Online Up to 12 Players,Mixed or average reviews,51,Mixed or average reviews,78.0
780,128311,Namco Bandai Games,https://www.metacritic.com/company/namco-bandai-games,M,Saber Interactive,"Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade",16 Players Online Up to 12 Players,Mixed or average reviews,23,Mixed or average reviews,47.0
781,103754,Rockstar Games,https://www.metacritic.com/company/rockstar-games,M,"Rockstar Games, Rockstar Studios","Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade",,Generally favorable reviews,30,Generally favorable reviews,3044.0
782,135861,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Ubisoft Paris,"Action, Shooter, Shooter, Third-Person, Tactical, Modern, Modern",Up to 12 Players,Generally favorable reviews,75,Mixed or average reviews,348.0
783,135862,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Ubisoft Paris,"Action, Shooter, Shooter, Third-Person, Tactical, Modern, Modern",Up to 12 Players,Generally favorable reviews,18,Mixed or average reviews,194.0
784,176622,Capcom,https://www.metacritic.com/company/capcom,M,Slant Six,"Action, Action Adventure, Horror, Horror, Shooter, Third-Person, Arcade",,Generally unfavorable reviews,8,Generally unfavorable reviews,262.0
785,114369,Rockstar Games,https://www.metacritic.com/company/rockstar-games,M,"Rockstar Games, Rockstar Studios","Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade",Up to 16 Players,Generally favorable reviews,80,Generally favorable reviews,990.0
786,114370,Rockstar Games,https://www.metacritic.com/company/rockstar-games,M,"Rockstar Games, Rockstar Studios","Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade",Up to 16 Players,Generally favorable reviews,31,Generally favorable reviews,979.0
787,180032,SCEA,https://www.metacritic.com/company/scea,T,LightBox Interactive,"Action, Shooter, Shooter, Third-Person, Sci-Fi, Sci-Fi, Arcade",Up to 32 Players,Generally favorable reviews,71,Generally favorable reviews,204.0
788,186526,505 Games,https://www.metacritic.com/company/505-games,M,Rebellion,"Action, General, Shooter, Shooter, Third-Person, Tactical, Historic, Historic",2 Players,Mixed or average reviews,21,Mixed or average reviews,122.0
789,325939,Nintendo,https://www.metacritic.com/company/nintendo,E10+,PlatinumGames,"Action, Third-Person, Shooter, Modern, Rail, Simulation, Space, Combat",,Mixed or average reviews,82,Mixed or average reviews,768.0
790,495904,Telltale Games,https://www.metacritic.com/company/telltale-games,,Telltale Games,"Adventure, 3D, Third-Person",,Mixed or average reviews,24,Mixed or average reviews,73.0
791,495906,Telltale Games,https://www.metacritic.com/company/telltale-games,M,Telltale Games,"Adventure, 3D, Third-Person",No Online Multiplayer,Generally favorable reviews,5,Mixed or average reviews,33.0
792,495908,Telltale Games,https://www.metacritic.com/company/telltale-games,M,Telltale Games,"Adventure, 3D, Third-Person",,Generally favorable reviews,6,Mixed or average reviews,13.0
793,495631,Gaming Corps AB,https://www.metacritic.com/company/gaming-corps-ab,,Gaming Corps AB,"Adventure, 3D, Third-Person",No Online Multiplayer,Mixed or average reviews,9,Mixed or average reviews,21.0
794,497197,Gaming Corps AB,https://www.metacritic.com/company/gaming-corps-ab,,Gaming Corps AB,"Adventure, 3D, Third-Person",,Mixed or average reviews,6,Mixed or average reviews,6.0
795,494194,Epic Games,https://www.metacritic.com/company/epic-games,T,Chair Entertainment,"Action, Platformer, Shooter, Third-Person, , Metroidvania, Arcade",,Mixed or average reviews,14,Mixed or average reviews,16.0
796,245667,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Massive Entertainment,"Shooter, Modern, Modern, Action, Shooter, Third-Person, Tactical, Arcade",Up to 24 Players,Generally favorable reviews,63,Mixed or average reviews,2584.0
797,245668,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Massive Entertainment,"Shooter, Modern, Modern, Action, Shooter, Third-Person, Tactical, Arcade",Up to 16 Players,Generally favorable reviews,33,Mixed or average reviews,725.0
798,252870,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Massive Entertainment,"Shooter, Modern, Modern, Action, Shooter, Third-Person, Tactical, Arcade",,Generally favorable reviews,33,Mixed or average reviews,1532.0
799,482124,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,M,"Epic Games, Splash Damage, The Coalition","Action, Shooter, Third-Person, Arcade",Up to 8 Players,Mixed or average reviews,26,Generally unfavorable reviews,178.0
800,493819,SCEA,https://www.metacritic.com/company/scea,M,"Quantic Dream, Virtuos","Adventure, 3D, Third-Person",,Generally favorable reviews,30,Generally favorable reviews,1317.0
801,495899,Telltale Games,https://www.metacritic.com/company/telltale-games,,"Skybound LLC, Skybound Games","Adventure, 3D, Third-Person",,Mixed or average reviews,4,Mixed or average reviews,20.0
802,480932,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E10+,PopCap,"Action, Shooter, Third-Person, Tactical",Up to 24 Players,Generally favorable reviews,64,Generally favorable reviews,149.0
803,481313,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E10+,PopCap,"Action, Shooter, Third-Person, Tactical",,Generally favorable reviews,6,Generally favorable reviews,98.0
