,id,publisher,publisher_url,rating,developer,multigenre,player,metascore_how,metascore_review,userscore_how,userscore_review
2480,558231,aPriori Digital,https://www.metacritic.com/company/apriori-digital,T,aPriori Digital,"Adventure, General",No Online Multiplayer,Mixed or average reviews,5,No user score yet,
2481,541726,Joe Richardson,https://www.metacritic.com/company/joe-richardson,M,Joe Richardson,"Adventure, Point-and-Click",No Online Multiplayer,Generally favorable reviews,20,Generally favorable reviews,28
2482,556873,Devolver Digital,https://www.metacritic.com/company/devolver-digital,M,"Terri Vellimann, Terri Vellmann & Doseone","Adventure, 3D, First-Person",No Online Multiplayer,Mixed or average reviews,9,Mixed or average reviews,44
2483,534690,Ice Water Games,https://www.metacritic.com/company/ice-water-games,,Galen Drew,"Adventure, 3D, First-Person",No Online Multiplayer,Mixed or average reviews,4,No user score yet,
2484,557282,Charm Games,https://www.metacritic.com/company/charm-games,E,Charm Games,"Adventure, General, 3D, First-Person",No Online Multiplayer,Generally favorable reviews,7,Mixed or average reviews,4
2485,529520,Fellow Traveller,https://www.metacritic.com/company/fellow-traveller,,Jump Over The Age,"Adventure, General",No Online Multiplayer,Mixed or average reviews,17,Mixed or average reviews,15
2486,555709,Fellow Traveller,https://www.metacritic.com/company/fellow-traveller,T,Jump Over The Age,"Adventure, General",No Online Multiplayer,Generally favorable reviews,26,Mixed or average reviews,23
2487,539194,"Maschinen-Mensch, Thunderful, Maschinen Mensch",https://www.metacritic.com/company/maschinen-mensch,T,Maschinen-Mensch,"Adventure, General",No Online Multiplayer,Mixed or average reviews,9,Mixed or average reviews,5
2488,542851,Wales Interactive,https://www.metacritic.com/company/wales-interactive,M,Wales Interactive,"Adventure, General",No Online Multiplayer,Mixed or average reviews,14,Mixed or average reviews,24
2489,542852,Wales Interactive,https://www.metacritic.com/company/wales-interactive,M,Wales Interactive,"Adventure, General",No Online Multiplayer,Mixed or average reviews,22,Mixed or average reviews,39
2490,542853,Wales Interactive,https://www.metacritic.com/company/wales-interactive,M,Wales Interactive,"Adventure, General",No Online Multiplayer,Mixed or average reviews,12,Generally favorable reviews,8
2491,542854,Wales Interactive,https://www.metacritic.com/company/wales-interactive,M,Wales Interactive,"Adventure, General",No Online Multiplayer,Mixed or average reviews,5,Mixed or average reviews,6
2492,556077,Modus Games,https://www.metacritic.com/company/modus-games,E,Sketchbook Games,"Action, Adventure, General, Platformer, 2D",No Online Multiplayer,Generally favorable reviews,5,Generally favorable reviews,22
